,organization_id,date_day,new_customers,google_paid_search_spend,google_shopping_spend,google_pmax_spend,google_display_spend,google_video_spend,google_paid_search_clicks,google_shopping_clicks,google_pmax_clicks,google_display_clicks,google_video_clicks,google_paid_search_impressions,google_shopping_impressions,google_pmax_impressions,google_display_impressions,google_video_impressions,meta_facebook_spend,meta_instagram_spend,meta_other_spend,meta_facebook_clicks,meta_instagram_clicks,meta_other_clicks,meta_facebook_impressions,meta_instagram_impressions,meta_other_impressions,google_paid_search_ctr,google_shopping_ctr,google_pmax_ctr,meta_facebook_ctr,meta_instagram_ctr,meta_other_ctr,google_display_ctr,google_video_ctr,is_public_holiday,is_weekend,month,month_num
1826,70f3b9fb9a8f232814ce705d7641ee4f,2020-12-14,84,0.0,155.99,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,16029.0,0.0,0.0,0.0,262.39,0.0,0.0,1225.0,0.0,0.0,31287.0,0.0,0.0,0.0,0.0136,0.0,0.0392,0.0,0.0,0.0,0.0,0,0,December,12
1827,70f3b9fb9a8f232814ce705d7641ee4f,2021-07-11,5,78.13,101.35,0.0,0.0,0.0,69.0,86.0,0.0,0.0,0.0,1104.0,14711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0,1,July,7
1828,70f3b9fb9a8f232814ce705d7641ee4f,2021-12-13,91,380.44,263.24,0.0,0.0,0.0,216.0,151.0,0.0,0.0,0.0,2995.0,13552.0,0.0,0.0,0.0,324.63,0.0,0.0,474.0,0.0,0.0,16967.0,0.0,0.0,0.0721,0.0111,0.0,0.0279,0.0,0.0,0.0,0.0,0,0,December,12
1829,70f3b9fb9a8f232814ce705d7641ee4f,2022-02-09,27,227.84,168.7,0.0,0.0,312.96,106.0,136.0,0.0,0.0,43.0,1639.0,14961.0,0.0,0.0,21520.0,199.22,0.0,0.0,1060.0,0.0,0.0,18207.0,0.0,0.0,0.0647,0.0091,0.0,0.0582,0.0,0.0,0.0,0.002,0,0,February,2
1830,70f3b9fb9a8f232814ce705d7641ee4f,2024-03-24,27,7.45,0.0,203.28,0.0,0.0,5.0,0.0,142.0,0.0,0.0,64.0,0.0,18521.0,0.0,0.0,309.34,0.0,0.0,341.0,0.0,0.0,17210.0,0.0,0.0,0.0781,0.0,0.0077,0.0198,0.0,0.0,0.0,0.0,0,1,March,3
1831,8c7d01375c3eca8e3ecfe8f1872b3136,2023-02-28,41,0.0,0.0,14.2,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,2757.85,0.0,0.0,1339.0,0.0,0.0,63597.0,0.0,0.0,0.0,0.0,0.0224,0.0211,0.0,0.0,0.0,0.0,0,0,February,2
1832,8c7d01375c3eca8e3ecfe8f1872b3136,2023-10-17,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069.46,0.0,0.0,1761.0,0.0,0.0,81620.0,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,0.0,0.0,0.0,0,0,October,10
1833,8c7d01375c3eca8e3ecfe8f1872b3136,2024-05-02,72,0.0,45.52,497.97,0.0,0.0,0.0,83.0,153.0,0.0,0.0,0.0,4301.0,16199.0,0.0,0.0,2502.24,0.0,0.0,1215.0,0.0,0.0,61920.0,0.0,0.0,0.0,0.0193,0.0094,0.0196,0.0,0.0,0.0,0.0,0,0,May,5
1834,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-02-16,6,200.43,308.35,0.0,0.0,0.0,52.0,152.0,0.0,0.0,0.0,2523.0,44614.0,0.0,0.0,0.0,1092.9,0.0,0.0,628.0,0.0,0.0,43163.0,0.0,0.0,0.0206,0.0034,0.0,0.0145,0.0,0.0,0.0,0.0,0,0,February,2
1835,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-09-10,8,82.6,129.17,0.0,0.0,0.0,22.0,73.0,0.0,0.0,0.0,1006.0,13702.0,0.0,0.0,0.0,679.15,0.0,0.0,534.0,0.0,0.0,24016.0,0.0,0.0,0.0219,0.0053,0.0,0.0222,0.0,0.0,0.0,0.0,0,1,September,9
1836,ff5c2c32d7f1c21594c518fc6a6d4fce,2023-01-20,9,214.0,0.0,339.38,0.0,0.0,45.0,0.0,183.0,0.0,0.0,3395.0,0.0,44977.0,0.0,0.0,376.72,0.0,0.0,198.0,0.0,0.0,15026.0,0.0,0.0,0.0133,0.0,0.0041,0.0132,0.0,0.0,0.0,0.0,0,0,January,1
1837,ff5c2c32d7f1c21594c518fc6a6d4fce,2024-01-19,13,497.04,110.56,340.24,0.0,0.0,82.0,44.0,135.0,0.0,0.0,1819.0,6670.0,23852.0,0.0,0.0,1344.59,0.0,0.0,748.0,0.0,0.0,31768.0,0.0,0.0,0.0451,0.0066,0.0057,0.0235,0.0,0.0,0.0,0.0,0,0,January,1
1838,09113a73f8618b48b3cf53b24cd78d2f,2020-08-12,94,0.0,39.43,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,16505.0,0.0,0.0,0.0,72.03,0.0,0.0,295.0,0.0,0.0,18772.0,0.0,0.0,0.0,0.0124,0.0,0.0157,0.0,0.0,0.0,0.0,0,0,August,8
1839,09113a73f8618b48b3cf53b24cd78d2f,2021-01-22,68,0.0,37.42,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,20029.0,0.0,0.0,0.0,17.19,0.0,0.0,41.0,0.0,0.0,1257.0,0.0,0.0,0.0,0.0104,0.0,0.0326,0.0,0.0,0.0,0.0,0,0,January,1
1840,09113a73f8618b48b3cf53b24cd78d2f,2022-07-05,57,0.0,0.0,329.85,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,63343.0,0.0,0.0,133.32,141.3,0.06,183.0,323.0,0.0,14094.0,18137.0,5.0,0.0,0.0,0.0075,0.013,0.0178,0.0,0.0,0.0,0,0,July,7
1841,09113a73f8618b48b3cf53b24cd78d2f,2022-08-23,57,0.0,0.0,171.56,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,43866.0,0.0,0.0,77.4,0.0,0.0,70.0,0.0,0.0,4732.0,0.0,0.0,0.0,0.0,0.0091,0.0148,0.0,0.0,0.0,0.0,0,0,August,8
1842,09113a73f8618b48b3cf53b24cd78d2f,2023-01-23,63,0.0,0.0,349.05,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,76228.0,0.0,0.0,154.06,0.0,0.0,246.0,0.0,0.0,14935.0,0.0,0.0,0.0,0.0,0.0086,0.0165,0.0,0.0,0.0,0.0,0,0,January,1
1843,09113a73f8618b48b3cf53b24cd78d2f,2023-12-14,102,0.0,0.0,714.67,0.0,0.0,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,105779.0,0.0,0.0,686.37,0.0,0.0,4235.0,0.0,0.0,106641.0,0.0,0.0,0.0,0.0,0.0105,0.0397,0.0,0.0,0.0,0.0,0,0,December,12
1844,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2020-10-16,5,0.0,18.97,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,6278.0,0.0,0.0,0.0,27.8,0.0,0.0,55.0,0.0,0.0,2433.0,0.0,0.0,0.0,0.0065,0.0,0.0226,0.0,0.0,0.0,0.0,0,0,October,10
1845,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2021-07-24,3,0.0,120.67,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,15504.0,0.0,0.0,0.0,294.97,0.0,0.0,307.0,0.0,0.0,12681.0,0.0,0.0,0.0,0.004,0.0,0.0242,0.0,0.0,0.0,0.0,0,1,July,7
1846,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2021-09-20,10,0.0,87.64,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,13173.0,0.0,0.0,0.0,504.64,0.0,0.0,584.0,0.0,0.0,61568.0,0.0,0.0,0.0,0.0036,0.0,0.0095,0.0,0.0,0.0,0.0,0,0,September,9
1847,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2022-06-23,3,12.9,5.2,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,47.0,2290.0,0.0,0.0,0.0,455.26,0.0,0.0,324.0,0.0,0.0,17141.0,0.0,0.0,0.1064,0.0035,0.0,0.0189,0.0,0.0,0.0,0.0,0,0,June,6
1848,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2022-08-14,6,10.61,17.11,0.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,17.0,2908.0,0.0,0.0,0.0,507.36,0.0,0.0,496.0,0.0,0.0,23947.0,0.0,0.0,0.3529,0.0107,0.0,0.0207,0.0,0.0,0.0,0.0,0,1,August,8
1849,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2024-05-13,10,0.0,0.0,256.11,0.0,0.0,0.0,0.0,211.0,0.0,0.0,39.0,0.0,24623.0,0.0,0.0,125.25,145.88,0.0,215.0,200.0,0.0,8875.0,7958.0,2.0,0.0,0.0,0.0086,0.0242,0.0251,0.0,0.0,0.0,0,0,May,5
1850,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2024-05-17,4,0.0,0.0,176.98,0.0,0.0,0.0,0.0,147.0,0.0,0.0,51.0,0.0,17395.0,0.0,0.0,104.99,165.62,0.01,128.0,213.0,0.0,5966.0,8502.0,10.0,0.0,0.0,0.0085,0.0215,0.0251,0.0,0.0,0.0,0,0,May,5
1851,4a762f02ca755b22d37393e8dbeab1a6,2022-03-26,100,506.263312818,878.133196825,0.0,0.0,0.0,429.0,316.0,0.0,0.0,0.0,4980.0,20970.0,0.0,0.0,0.0,1077.608282736,0.0,0.0,1510.0,0.0,0.0,63116.0,0.0,0.0,0.0861,0.0151,0.0,0.0239,0.0,0.0,0.0,0.0,0,1,March,3
1852,4a762f02ca755b22d37393e8dbeab1a6,2022-12-18,41,44.267963155,0.0,165.861717853,0.0,0.0,37.0,0.0,233.0,0.0,0.0,555.0,0.0,16786.0,0.0,0.0,374.885380439,393.098359935,0.0,407.0,217.0,0.0,11596.0,13287.0,0.0,0.0667,0.0,0.0139,0.0351,0.0163,0.0,0.0,0.0,0,1,December,12
1853,4a762f02ca755b22d37393e8dbeab1a6,2023-03-24,113,738.242553315,0.0,394.584044061,0.0,0.0,322.0,0.0,299.0,0.0,0.0,4097.0,0.0,11684.0,0.0,0.0,380.314223114,1590.560315121,0.52,384.0,1284.0,0.0,18345.0,90753.0,34.0,0.0786,0.0,0.0256,0.0209,0.0141,0.0,0.0,0.0,0,0,March,3
1854,4a762f02ca755b22d37393e8dbeab1a6,2023-06-04,292,876.913507687,133.156715984,2159.737319824,0.0,0.0,666.0,38.0,1222.0,0.0,0.0,7358.0,1790.0,55714.0,0.0,0.0,1807.816111773,3312.776431595,0.2614919998,3904.0,3235.0,1.0,111958.0,180508.0,127.0,0.0905,0.0212,0.0219,0.0349,0.0179,0.0079,0.0,0.0,0,1,June,6
1855,4a762f02ca755b22d37393e8dbeab1a6,2024-04-26,225,323.742487991,0.0,2781.436327003,0.0,0.0,143.0,0.0,1236.0,0.0,0.0,2335.0,0.0,124495.0,0.0,0.0,4276.516822876,1935.526091259,1.012487991,5048.0,1159.0,2.0,205877.0,65819.0,78.0,0.0612,0.0,0.0099,0.0245,0.0176,0.0256,0.0,0.0,0,0,April,4
1856,560f5cf4dce8824a907c84162e553de0,2020-09-30,166,93.02,103.06,0.0,0.0,0.0,141.0,330.0,0.0,0.0,0.0,3810.0,16138.0,0.0,0.0,0.0,25.46,0.0,0.0,176.0,0.0,0.0,3832.0,0.0,0.0,0.037,0.0204,0.0,0.0459,0.0,0.0,0.0,0.0,0,0,September,9
1857,560f5cf4dce8824a907c84162e553de0,2021-02-18,104,153.8,328.17,0.0,0.0,0.0,539.0,879.0,0.0,0.0,0.0,4974.0,68115.0,0.0,0.0,0.0,254.73,0.0,0.0,1742.0,0.0,0.0,39141.0,0.0,0.0,0.1084,0.0129,0.0,0.0445,0.0,0.0,0.0,0.0,0,0,February,2
1858,560f5cf4dce8824a907c84162e553de0,2021-07-24,73,151.95,275.7,0.0,0.0,0.0,350.0,557.0,0.0,0.0,0.0,2455.0,38187.0,0.0,0.0,0.0,237.26,0.0,0.0,508.0,0.0,0.0,21830.0,0.0,0.0,0.1426,0.0146,0.0,0.0233,0.0,0.0,0.0,0.0,0,1,July,7
1859,560f5cf4dce8824a907c84162e553de0,2021-12-11,46,145.35,477.91,0.0,0.0,0.0,256.0,543.0,0.0,0.0,0.0,1155.0,53751.0,0.0,0.0,0.0,195.47,0.0,0.0,249.0,0.0,0.0,10694.0,0.0,0.0,0.2216,0.0101,0.0,0.0233,0.0,0.0,0.0,0.0,0,1,December,12
1860,560f5cf4dce8824a907c84162e553de0,2022-06-29,58,166.14,625.05,279.58,0.0,0.0,388.0,899.0,279.0,0.0,0.0,1641.0,77669.0,36229.0,0.0,0.0,280.06,0.0,0.0,375.0,0.0,0.0,21303.0,0.0,0.0,0.2364,0.0116,0.0077,0.0176,0.0,0.0,0.0,0.0,0,0,June,6
1861,560f5cf4dce8824a907c84162e553de0,2022-08-08,100,311.9,481.03,235.54,0.0,0.0,468.0,863.0,441.0,0.0,0.0,2630.0,66342.0,26447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779,0.013,0.0167,0.0,0.0,0.0,0.0,0.0,0,0,August,8
1862,560f5cf4dce8824a907c84162e553de0,2023-06-22,52,158.08,0.0,695.7,0.0,0.0,441.0,0.0,1123.0,0.0,0.0,1775.0,0.0,94734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0,0,June,6
1863,560f5cf4dce8824a907c84162e553de0,2023-06-25,56,174.05,0.0,657.15,0.0,0.0,365.0,0.0,1208.0,0.0,0.0,1795.0,0.0,80877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0,1,June,6
1864,6be433bd50b2da88aa18f31056a71ea2,2022-10-31,34,129.15,127.39,0.0,0.0,21.68,63.0,101.0,0.0,0.0,5.0,1134.0,21575.0,0.0,0.0,2413.0,3752.55,1814.66,3.56,4267.0,1028.0,0.0,184387.0,73721.0,295.0,0.0556,0.0047,0.0,0.0231,0.0139,0.0,0.0,0.0021,0,0,October,10
1865,6be433bd50b2da88aa18f31056a71ea2,2023-06-10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.068715698,0.0,0.0,1495.0,0.0,0.0,139122.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0,1,June,6
1866,6be433bd50b2da88aa18f31056a71ea2,2023-06-17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.763104923,0.0,0.0,1139.0,0.0,0.0,114310.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,1,June,6
1867,70f3b9fb9a8f232814ce705d7641ee4f,2020-10-31,47,0.0,62.36,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,10635.0,0.0,0.0,0.0,182.84,0.0,0.0,869.0,0.0,0.0,17499.0,0.0,0.0,0.0,0.0096,0.0,0.0497,0.0,0.0,0.0,0.0,0,1,October,10
1868,70f3b9fb9a8f232814ce705d7641ee4f,2020-11-22,63,0.0,109.52,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,17419.0,0.0,0.0,0.0,81.21,0.0,0.0,438.0,0.0,0.0,7408.0,0.0,0.0,0.0,0.008,0.0,0.0591,0.0,0.0,0.0,0.0,0,1,November,11
1869,70f3b9fb9a8f232814ce705d7641ee4f,2022-05-30,41,38.22,45.8,0.0,0.0,0.0,29.0,47.0,0.0,0.0,0.0,146.0,5826.0,0.0,0.0,0.0,330.13,0.0,0.0,524.0,0.0,0.0,14744.0,0.0,0.0,0.1986,0.0081,0.0,0.0355,0.0,0.0,0.0,0.0,1,0,May,5
1870,70f3b9fb9a8f232814ce705d7641ee4f,2024-02-16,11,0.0,0.0,189.27,0.0,0.0,0.0,0.0,147.0,0.0,0.0,18.0,0.0,18689.0,0.0,0.0,190.35,0.0,0.0,209.0,0.0,0.0,10917.0,0.0,0.0,0.0,0.0,0.0079,0.0191,0.0,0.0,0.0,0.0,0,0,February,2
1871,8c7d01375c3eca8e3ecfe8f1872b3136,2023-05-05,43,0.0,0.0,292.22,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,16328.0,0.0,0.0,2189.13,0.0,0.0,1354.0,0.0,0.0,67424.0,0.0,0.0,0.0,0.0,0.0085,0.0201,0.0,0.0,0.0,0.0,0,0,May,5
1872,8c7d01375c3eca8e3ecfe8f1872b3136,2023-05-21,25,0.0,0.0,214.08,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,11877.0,0.0,0.0,2659.73,0.0,0.0,1722.0,0.0,0.0,72197.0,0.0,0.0,0.0,0.0,0.0078,0.0239,0.0,0.0,0.0,0.0,0,1,May,5
1873,8c7d01375c3eca8e3ecfe8f1872b3136,2023-05-28,34,0.0,0.0,202.88,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,11116.0,0.0,0.0,2357.09,0.0,0.0,1414.0,0.0,0.0,58351.0,0.0,0.0,0.0,0.0,0.0085,0.0242,0.0,0.0,0.0,0.0,0,1,May,5
1874,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-05-01,16,112.01,506.64,0.0,0.0,0.0,25.0,188.0,0.0,0.0,0.0,787.0,52060.0,0.0,0.0,0.0,481.85,0.0,0.0,361.0,0.0,0.0,18634.0,0.0,0.0,0.0318,0.0036,0.0,0.0194,0.0,0.0,0.0,0.0,0,1,May,5
1875,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-05-21,4,93.62,409.93,0.0,0.0,0.0,26.0,149.0,0.0,0.0,0.0,1338.0,46002.0,0.0,0.0,0.0,693.81,0.0,0.0,849.0,0.0,0.0,25312.0,0.0,0.0,0.0194,0.0032,0.0,0.0335,0.0,0.0,0.0,0.0,0,1,May,5
1876,ff5c2c32d7f1c21594c518fc6a6d4fce,2023-08-17,16,251.34,0.0,699.0,0.0,0.0,46.0,0.0,281.0,0.0,0.0,1009.0,0.0,49951.0,0.0,0.0,672.61,0.0,0.0,974.0,0.0,0.0,42767.0,0.0,0.0,0.0456,0.0,0.0056,0.0228,0.0,0.0,0.0,0.0,0,0,August,8
1877,ff5c2c32d7f1c21594c518fc6a6d4fce,2023-12-10,20,422.4,367.95,1141.88,0.0,0.0,76.0,86.0,304.0,0.0,0.0,1170.0,11599.0,47210.0,0.0,0.0,1428.58,0.0,0.0,471.0,0.0,0.0,30221.0,0.0,0.0,0.065,0.0074,0.0064,0.0156,0.0,0.0,0.0,0.0,0,1,December,12
1878,09113a73f8618b48b3cf53b24cd78d2f,2021-03-04,86,0.0,145.14,0.0,59.47,0.0,0.0,362.0,0.0,743.0,0.0,0.0,42477.0,0.0,21660.0,0.0,666.67,0.0,0.0,2920.0,0.0,0.0,123676.0,0.0,0.0,0.0,0.0085,0.0,0.0236,0.0,0.0,0.0343,0.0,0,0,March,3
1879,09113a73f8618b48b3cf53b24cd78d2f,2021-09-03,118,125.73,230.28,0.0,31.43,0.0,183.0,445.0,0.0,66.0,0.0,4141.0,65906.0,0.0,14476.0,0.0,85.94,14.28,0.0,178.0,32.0,0.0,8790.0,1688.0,0.0,0.0442,0.0068,0.0,0.0203,0.019,0.0,0.0046,0.0,0,0,September,9
1880,09113a73f8618b48b3cf53b24cd78d2f,2022-08-15,56,0.0,0.0,141.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,40054.0,0.0,0.0,78.21,0.0,0.0,60.0,0.0,0.0,4329.0,0.0,0.0,0.0,0.0,0.0107,0.0139,0.0,0.0,0.0,0.0,0,0,August,8
1881,09113a73f8618b48b3cf53b24cd78d2f,2023-09-01,70,0.0,0.0,392.16,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,74556.0,0.0,0.0,144.51,0.0,0.0,378.0,0.0,0.0,21180.0,0.0,0.0,0.0,0.0,0.0092,0.0178,0.0,0.0,0.0,0.0,0,0,September,9
1882,09113a73f8618b48b3cf53b24cd78d2f,2023-11-19,112,0.0,0.0,639.02,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,92005.0,0.0,0.0,1156.57,0.0,0.0,10757.0,0.0,0.0,216695.0,0.0,0.0,0.0,0.0,0.0099,0.0496,0.0,0.0,0.0,0.0,0,1,November,11
1883,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2020-07-25,3,0.0,19.5,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,9112.0,0.0,0.0,0.0,156.43,0.0,0.0,404.0,0.0,0.0,14656.0,0.0,0.0,0.0,0.0041,0.0,0.0276,0.0,0.0,0.0,0.0,0,1,July,7
1884,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2021-03-22,6,0.0,118.53,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,15195.0,0.0,0.0,0.0,320.03,0.0,0.0,230.0,0.0,0.0,12162.0,0.0,0.0,0.0,0.0051,0.0,0.0189,0.0,0.0,0.0,0.0,0,0,March,3
1885,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2021-11-02,10,41.3,136.38,0.0,0.8,0.0,29.0,70.0,0.0,3.0,0.0,622.0,14685.0,0.0,1242.0,0.0,489.76,0.0,0.0,347.0,0.0,0.0,30733.0,0.0,0.0,0.0466,0.0048,0.0,0.0113,0.0,0.0,0.0024,0.0,0,0,November,11
1886,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2022-04-29,5,8.95,42.87,0.0,0.0,0.0,5.0,65.0,0.0,0.0,0.0,22.0,10215.0,0.0,0.0,0.0,495.2,0.0,0.0,531.0,0.0,0.0,24334.0,0.0,0.0,0.2273,0.0064,0.0,0.0218,0.0,0.0,0.0,0.0,0,0,April,4
1887,4a762f02ca755b22d37393e8dbeab1a6,2022-03-19,78,417.645167822,625.27880183,0.0,3.9,17.83,330.0,278.0,0.0,24.0,0.0,4525.0,20178.0,0.0,751.0,1667.0,801.584433503,0.0,0.0,976.0,0.0,0.0,55730.0,0.0,0.0,0.0729,0.0138,0.0,0.0175,0.0,0.0,0.032,0.0,0,1,March,3
1888,560f5cf4dce8824a907c84162e553de0,2021-05-03,63,218.51,362.18,0.0,0.0,0.0,419.0,589.0,0.0,0.0,0.0,6730.0,49157.0,0.0,0.0,0.0,64.76,0.0,0.0,409.0,0.0,0.0,8658.0,0.0,0.0,0.0623,0.012,0.0,0.0472,0.0,0.0,0.0,0.0,0,0,May,5
1889,560f5cf4dce8824a907c84162e553de0,2022-03-29,186,952.93,1137.29,162.16,0.0,0.0,885.0,1794.0,230.0,0.0,0.0,5701.0,149291.0,23069.0,0.0,0.0,421.77,0.0,0.0,527.0,0.0,0.0,38757.0,0.0,0.0,0.1552,0.012,0.01,0.0136,0.0,0.0,0.0,0.0,0,0,March,3
1890,560f5cf4dce8824a907c84162e553de0,2023-02-28,123,351.22,0.0,521.87,0.0,0.0,710.0,0.0,1377.0,0.0,0.0,2193.0,0.0,74896.0,0.0,0.0,414.0,0.0,0.0,978.0,0.0,0.0,59516.0,0.0,0.0,0.3238,0.0,0.0184,0.0164,0.0,0.0,0.0,0.0,0,0,February,2
1891,560f5cf4dce8824a907c84162e553de0,2023-04-16,61,268.41,0.0,546.06,0.0,0.0,467.0,0.0,955.0,0.0,0.0,2093.0,0.0,74320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2231,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0,1,April,4
1892,560f5cf4dce8824a907c84162e553de0,2023-05-29,163,487.98,0.0,634.77,0.0,0.0,720.0,0.0,1060.0,0.0,0.0,2893.0,0.0,90237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2489,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,1,0,May,5
1893,70f3b9fb9a8f232814ce705d7641ee4f,2020-11-30,264,0.0,112.35,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,10722.0,0.0,0.0,0.0,179.55,0.0,0.0,558.0,0.0,0.0,13533.0,0.0,0.0,0.0,0.0088,0.0,0.0412,0.0,0.0,0.0,0.0,0,0,November,11
1894,70f3b9fb9a8f232814ce705d7641ee4f,2021-05-18,11,74.39,134.66,0.0,0.0,0.0,46.0,109.0,0.0,0.0,0.0,980.0,13462.0,0.0,0.0,0.0,88.92,0.0,0.0,108.0,0.0,0.0,7406.0,0.0,0.0,0.0469,0.0081,0.0,0.0146,0.0,0.0,0.0,0.0,0,0,May,5
1895,70f3b9fb9a8f232814ce705d7641ee4f,2021-07-13,6,87.05,95.79,0.0,0.0,0.0,50.0,90.0,0.0,0.0,0.0,991.0,11574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0,0,July,7
1896,70f3b9fb9a8f232814ce705d7641ee4f,2021-08-21,15,70.9,77.24,0.0,0.0,0.0,78.0,95.0,0.0,0.0,0.0,1243.0,10939.0,0.0,0.0,0.0,35.45,0.0,0.0,2.0,0.0,0.0,715.0,0.0,0.0,0.0628,0.0087,0.0,0.0028,0.0,0.0,0.0,0.0,0,1,August,8
1897,70f3b9fb9a8f232814ce705d7641ee4f,2022-11-19,45,127.14,299.99,0.0,1.595199333,0.0,83.0,234.0,0.0,1.0,0.0,1486.0,31329.0,0.0,2150.0,0.0,884.26,0.0,0.0,1876.0,0.0,0.0,66520.0,0.0,0.0,0.0559,0.0075,0.0,0.0282,0.0,0.0,0.0005,0.0,0,1,November,11
1898,70f3b9fb9a8f232814ce705d7641ee4f,2023-02-11,14,32.85,96.92,0.0,0.22,0.0,28.0,64.0,0.0,1.0,0.0,435.0,10898.0,0.0,1239.0,0.0,228.24,0.0,0.0,375.0,0.0,0.0,18402.0,0.0,0.0,0.0644,0.0059,0.0,0.0204,0.0,0.0,0.0008,0.0,0,1,February,2
1899,70f3b9fb9a8f232814ce705d7641ee4f,2023-05-10,12,0.0,0.0,85.02,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,80.0,9226.0,0.0,0.0,82.86,0.0,0.0,49.0,0.0,0.0,2318.0,0.0,0.0,0.0,0.0,0.0062,0.0211,0.0,0.0,0.0,0.0,0,0,May,5
1900,70f3b9fb9a8f232814ce705d7641ee4f,2023-07-28,21,0.0,0.0,72.06,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0,0,July,7
1901,8c7d01375c3eca8e3ecfe8f1872b3136,2023-02-19,17,0.0,0.0,7.43,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,897.0,0.0,0.0,2927.02,0.0,0.0,1395.0,0.0,0.0,63781.0,0.0,0.0,0.0,0.0,0.0134,0.0219,0.0,0.0,0.0,0.0,0,1,February,2
